Mass_Tag_ID,P1A_,P1B_,P2A_,P2B_,P3A_,P3B_,P4A_,P4B_,P5A_,P5B_,P6A_,P6B_
15521412,,-0.40031309,-1.46903604,-0.307633069,-0.867071435,-0.166456108,-1.746518352,-1.453303794,-0.376069374,-0.744336554,-0.768653216,-0.884042958
15584064,-1.297734337,,2.253431495,0.875936222,,0.554161987,-0.338718814,0.850951022,-0.6342065,1.078589625,0.175829233,-0.687684233
15608686,0.762233783,1.151043757,0.218775216,0.948534286,0.214737425,-0.045778881,1.075856838,1.556231587,1.201868763,1.307914288,0.368934844,1.367553443
15619238,1.341627252,0.34954325,0.021365852,1.038510926,0.820580069,0.774108253,1.278325373,0.118276884,1.576030104,0.295720454,0.540352411,1.298253474
15782005,,,-0.408973829,0.344778291,,-1.177765637,-0.208808376,0.411295175,-0.410518188,0.323789654,0.166432512,
15812104,0.452244576,0.745239404,-0.119594362,0.152847916,0.585314547,-0.128106697,0.523603817,1.093193946,0.649486627,0.968488796,-0.04157512,1.10862357
15867554,-0.755088366,-0.042696442,,0.47970427,,-0.126137577,,-0.56006191,0.989640804,0.526741302,0.233089612,
15898547,-1.207439644,-1.0585296,,-0.387048257,,-1.364312383,,-1.178416108,-0.55587111,-0.982283017,-1.434970759,-1.507931841
16818301,,-0.385172982,,,,0.351019596,0.602692091,-0.570488982,0.426633297,-0.655953198,-0.506642089,-0.924089872
28118579,-0.518516491,-0.956734102,0.312178749,-0.856426491,-1.309898968,,0.045090256,-0.539027979,-1.282533317,-0.764767546,-0.803802395,-1.372361038
28140632,0.178418629,-0.078437386,0.510749332,0.164543291,0.276435472,0.060605202,0.711579727,0.45694807,-1.040179885,0.474449359,-0.032613028,-0.376435559
28146463,0.289167374,0.060734504,0.660013761,1.151857435,0.82666209,0.474872471,0.486394511,0.815663207,0.211019249,0.810308228,0.71795624,0.648200237
28171234,-0.642233024,,-0.971662711,-0.511943289,,-0.048470401,0.65014812,-0.861771808,-0.251687617,0.083202096,-0.198963679,-1.287528703
28172401,0.22900081,,-0.27712167,-0.594747346,,-0.128256955,0.327476083,-0.180452593,0.954629149,-0.751797115,0.063305154,
28179192,0.169206582,-0.435193062,-0.903231333,-0.457031993,0.283195881,-0.139026956,,-0.982301366,,-1.214329866,,-0.112440543
28915976,,-0.227288145,,-0.11042775,-0.186482472,-0.623036446,-0.243080775,0.43822676,0.096464173,0.503413258,-0.455615839,0.321945723
33344282,-0.130294754,-0.751423984,0.467751527,0.586771758,,-0.380737276,0.591948496,0.531008546,0.034006846,0.340014396,-0.476326565,0.118174361
33355910,-0.833621256,,,-0.564242524,,-1.124138363,-0.605383048,-0.772277831,-1.033770528,-0.925912698,-0.951725804,-0.382714185
33402625,-0.663665695,,0.134016628,0.264145764,,0.389445077,0.997814747,-0.279959731,0.056966687,-0.318180056,-0.074479879,
33666492,-1.180995107,-0.300780029,-0.695964994,-0.388161622,,-0.905562022,0.699838985,-0.665515727,-0.884216731,-0.13230874,-0.396915197,-1.086021639
33691799,-0.502895865,,-0.215612649,0.003179178,,0.070440816,-0.240729135,-0.402909678,-0.533844361,-0.539197843,-0.154584659,
33986544,-0.270395065,-0.077046997,-0.311857276,-0.572136582,-0.211822213,-0.096728895,0.20926642,1.657698895,1.18484667,1.07788857,-0.501165701,-0.098411074
33988023,0.070259106,,-0.998376194,-0.691872369,,-0.37557962,0.138255856,0.778243682,0.420344272,-0.617692605,-0.210305157,0.456065235
35583515,,,0.300587705,0.251103182,,-0.228417976,0.584089847,-0.138445388,-0.247794404,0.17931391,0.063877836,
35583579,,-1.144800575,,-0.986203176,-0.912667489,-0.943973453,-1.091367534,-1.2475501,-0.470194285,-0.779753763,-0.976196852,0.119901704
35584432,,,-0.478810711,-0.292271583,,2.060486758,-1.080341815,,-1.7936463,0.548374442,8.120455245,-0.668789205
35590554,0.05866134,,0.151657069,0.51875229,,0.103941108,0.804277372,-0.601951955,,1.241903988,0.293653128,
35607458,-0.470568347,1.119236043,0.127437138,0.257337135,1.647579215,0.374752928,-1.331408722,-0.932985084,-0.733025043,-0.324841166,0.169278062,0.403101222
35609351,1.14743188,0.690171671,1.296013467,1.201651082,,1.146786274,0.889788073,-0.57950777,0.679789485,0.759670574,0.081249687,1.247578053
35609366,-0.065072992,,0.027873762,0.218369293,,0.29835259,-0.723160814,0.185892723,-0.066628908,-0.429170922,-0.135641958,0.849123206
35609569,-0.519078498,0.264646585,-0.449608379,-0.775767303,-0.221295623,-0.266495402,,,-0.454793226,-0.005129294,0.325834689,-0.386972275
35623366,-0.28313407,,0.353858882,,0.26509031,0.771472124,0.635151443,0.089737631,0.26388146,0.225172186,-0.0454229,-0.236012915
35636187,0.127011527,-0.012582188,1.02044197,1.246898685,0.236225926,0.955587152,0.526488932,-0.121376209,0.180215253,1.154431538,0.681396208,-0.615020073
35636189,-1.020851035,,0.06878066,0.418480534,,-0.64663673,-0.680319261,,-1.846456353,-0.520699566,,-0.539906522
35664280,,0.832243524,3.124017105,0.00622032,,-1.038875545,2.72569236,2.072979406,,1.96875202,0.943311128,0.395003644
43772405,1.821633706,4.122987163,0.214386421,2.578676864,1.936163006,-0.151253017,0.904462737,0.282292562,,-0.408599158,1.568568565,1.41964221
46450394,0.077229049,1.058099438,0.197871631,,,,0.924527191,0.197494106,,0.689679682,1.14758794,-0.109312499
46451339,-0.921768634,-0.270706283,-0.917066312,-0.53967348,-0.830138095,-1.205411864,-0.610436748,-1.00549821,-1.022939759,-0.711373778,-0.733346876,-1.425044438
46465270,-0.69856025,,,-1.484905252,,-1.597389374,,-1.882452606,2.534336932,3.266279586,-0.04473651,6.160948999
46507284,0.794167855,,-0.203810899,-0.033797467,,2.025553358,0.381543153,-0.366159975,1.21256491,0.785809249,0.834590152,-1.024325189
55563307,,-0.578794014,-1.268198505,-0.488188252,,-0.042213219,-1.09556185,-1.107069001,0.957454812,-0.810850489,-0.147002166,-0.771597794
55580938,-0.238345448,-0.108106075,-0.006408623,0.920365538,,0.025520997,-0.079558393,-0.367231552,0.23163019,0.867376069,1.798276876,-0.959774747
55682071,-0.574040909,-0.049415069,,,0.241933481,0.038133,-0.097261911,-0.197839628,-0.194635401,-0.49144486,0.280673623,-0.035334274
63883999,,,-0.549182568,-0.071230305,-0.093154716,-0.247813933,0.64586796,0.122020559,-0.507156147,-0.062480113,0.011435672,-0.245889716
63941229,-0.531895771,,0.400278899,0.13285859,,0.425952886,-0.097364264,-0.829107966,-0.50467294,0.200756251,0.395002775,
63969917,0.059679721,0.271952049,0.304584644,-0.156511497,0.287003801,0.199088985,-0.535426781,-0.556956105,0.032101252,0.158961186,0.263489623,-0.339200446
63982833,-1.370857596,-0.727210772,-1.327733275,0.760733032,,-1.370357028,-0.651507077,-0.478367078,-0.724101523,0.661896039,0.646519937,-1.229059453
63999241,-1.050149039,-0.033786669,-0.876939895,0.36488218,-0.527280233,0.26645907,,-0.973985274,-1.691341674,0.047671479,-0.524260631,-1.224894218
63999459,-0.272343125,,0.344012193,1.504133453,,0.03706003,0.29310117,0.270368617,0.152133664,0.936434214,1.943550214,
64033555,,,-0.073027821,,,0.198934284,0.028829513,-0.597288758,-1.232505371,-0.414584912,-0.285859146,-0.280994422
64066583,0.205295729,0.144118625,-0.78095116,-0.127102517,0.878401824,0.108745007,1.78888062,0.509178441,0.253558231,1.078964439,0.725226736,0.303267961
64118560,-0.13769677,0.306187563,-0.640632238,0.108008245,-0.0223868,0.474546811,-1.129954951,-0.173180295,-0.458330981,0.428571723,-0.136405469,0.365060544
64174079,-0.215299733,-0.106478164,0.512546433,0.483604984,0.019814713,0.761852455,0.242853368,-0.366734228,0.068548195,1.403321095,0.442848254,-0.937428924
64195906,-0.052341139,-0.441701158,0.424021445,0.691947508,0.111341959,0.72096434,0.013310078,-0.276972756,-0.156959875,0.793974046,0.200445578,-0.939485575
64463343,0.177052795,0.007907982,0.498003499,0.635600683,0.674580748,0.75236546,0.461606311,-0.124749782,-0.531573639,0.020718459,0.759166498,0.675064782
70268532,,1.547130567,0.781545,,2.512923945,,1.661041473,1.094874614,1.284866418,2.152359195,,0.883903202
70407934,,,-0.000183738,-0.274468219,0.044038777,-0.157082521,-0.124975318,0.102240689,,-0.607922293,-1.30089802,
70408080,,0.170300374,-0.298546456,-0.395512626,0.078862323,0.456923101,-0.91333663,-0.031465545,-0.096393592,,-0.184948666,-0.014921024
70499927,-0.536302421,-0.000196927,-0.587157362,,-0.324429705,-0.152261693,-1.300011158,-0.722643913,-0.220285563,-0.289214735,-0.382562248,-0.204589633
71959866,,0.497325526,0.612573342,-0.866510448,,,0.506777057,-0.106348172,0.735348965,0.861222434,0.222078005,-0.751954012
71967706,0.144488276,-0.292675131,0.409642791,0.076020917,0.769762964,0.65436276,-0.151526137,-0.254379014,0.209093787,0.498354308,0.2883626,-0.169244473
72010248,,-0.140627052,-0.054691333,0.197222741,-0.266362987,-0.746585632,0.662051369,-0.775300285,-0.234407355,0.333576258,,-0.376032071
72034724,,,,0.322470661,0.200173382,1.088287422,,0.08706941,1.436035853,0.878156536,0.718311464,-0.537778163
72056322,0.98234057,0.408866068,0.648607528,0.744378739,0.404459298,1.266456093,0.869392216,0.841003042,0.880033299,-0.472219073,0.379423543,0.843089891
72186923,,-0.58772898,-0.260068577,,-0.133431021,-0.911567771,-0.77649536,-0.144187791,0.134564758,-0.540251264,-0.362855317,0.641113489
72608143,-0.373525112,-0.578075256,-0.253338765,-0.744965782,0.021540441,-1.00114185,-0.913945776,0.056264156,0.294904366,-0.445232515,-0.670411701,0.907312486
74132804,,0.316082193,-0.042506007,-0.100781392,0.201739906,0.514494182,-0.783952773,-0.104476288,-0.220561661,-0.157300464,,0.314640934
76555633,0.042813469,0.058264552,-0.639228842,-0.409036831,,-0.120344358,-0.922101582,-1.616504793,-0.685299265,,-0.524112871,-0.947870284
81281347,-0.123163368,-0.180492649,0.84360408,0.559148413,0.379979513,0.383125026,0.447232162,0.130202372,0.763230451,-0.039468763,0.473147416,1.215823791
82157278,2.705331508,0.783909498,1.508980874,0.681489548,0.541997883,0.769752904,2.375043269,1.273292777,0.124460317,,0.824960398,0.610684932
86125807,0.952937736,1.164422113,0.536054167,0.991263808,1.113793947,1.269011249,0.11871716,0.86512453,0.68794781,1.225173289,1.071930261,1.391186611
91637356,1.519059035,1.189504811,1.072635495,0.904792784,,-0.578038379,-0.057187311,-0.025841644,-1.790154552,1.041245647,1.154686993,-0.266796851
100206418,,-0.048032969,-0.020742365,-0.3671758,0.255849956,-0.455291759,-0.432686877,,,-0.35668792,-0.35400196,
113907178,0.462690051,0.752463575,0.262734648,0.770027757,0.508038956,0.469549648,0.141868405,0.315225416,0.494745302,1.649115879,1.074634122,1.870887936
115809203,0.26654916,0.361668056,,0.657056426,,1.216768592,,0.009736378,-0.283272227,0.254751626,0.999502243,0.726884134
116243655,0.971182388,0.777271926,1.081582766,0.782312886,-1.367736245,-1.282435147,,-0.260502332,,-0.012071919,0.697410452,-0.534564599
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
