Mass_Tag_ID,A1_run1,A1_run2,A2_run1,A2_run2,A3_run1,A3_run2,B1_run1,B1_run2,B2_run1,B2_run2,B3_run1,B3_run2
7597474,674140,524607.5,,840956.5,,404412,615215.5,825681,639993.5,680965,1108201,814867.5
7597635,30536537.5,41168802,16896280,46769612,3174561.5,14944927,36258646,56116077.5,46163951.5,55783271.5,30274277,34233095
7597759,2557833,4569459.5,974431,2924440,229484,1429361,4006888.5,6151019.5,3057933,3740390.5,2923045.5,4136799.5
7597783,5926165.5,7720571.5,5637137,14140306,5602253,6804769.5,13675679.5,20125116.5,10440461.5,11861146.5,1346079,2091715.5
7597795,263449.5,537544.5,374414,741837.5,,344150.5,505314.5,713453.5,362371.5,593279,124995.5,454654.5
7597951,2291939.5,2490778,1232405.5,5166769.5,294021,1913277.5,2808176.5,4602056.5,714029,1291199,678743,342650.5
7598045,5439445,5901271.5,3231094.5,11254384.5,392331.5,5648897.5,5212236.5,9019130.5,6699385.5,6601959.5,2458147.5,2646648
7598123,4016320,6931311.5,2636548,8106146.5,3682846,3951854.5,5833035.5,8983010,4523114.5,3760534.5,4431980.5,4797951.5
7598169,519524,375794.5,74919,597626,,347450,460241.5,134152,203170,488800.5,633814.5,636973
7598207,5491520,8056281.5,2322978.5,8037405.5,608951.5,5484848,7572338.5,13450918,8168958,8154544,3282341.5,3122359
7598256,656216,1108730,846843.5,2881612,45856.5,841789.5,1597960,3382622.5,861616,564409.5,788646.5,767737.5
7598394,166433.5,,114993,850490.5,,109791.5,,327830,247800.5,,341756.5,615674
7598448,,352429,179907,292690,232047.5,218289.5,502646.5,595458.5,252499.5,504763,65391,535824
7598466,324677,1023796,156104.5,845954.5,,394224.5,767064.5,1328343.5,508103.5,424421,208417.5,720829.5
7598492,,,,,,,1027648,1860237.5,106648.5,,,
7598532,179856,515402.5,130390,448918.5,,202631,313701.5,379640.5,116924.5,61580,93378,
7598637,705384,358793.5,902841.5,571510,,152053.5,1233046.5,1421400.5,758483,656914,433137,910762.5
7599104,944683.5,1164809,449292,1283484,,277860.5,818728.5,1954692,794980.5,1088753.5,1028301,1144285.5
7599129,331203.5,441502.5,50894,344781.5,,235133.5,264518.5,525623,,317317,125937,318046.5
7599151,3221779,5536572,1532030,4826422.5,180899.5,3102175,4823716.5,7042801.5,3004384,3506372,2767386,3320579
7599256,1761275.5,2617611.5,1002180,3027585,254978,2280652.5,2593549,3216283.5,3125783,3070353,1331811.5,1150701.5
7599625,971525.5,1344986,475867.5,1183281,,933017,775866.5,1445640,719060,788134,711276,807400.5
7600065,619249.5,807346,323530,831746.5,32918,503977,686091,1153724,379019,458700.5,437801,577996.5
7600125,217493,435912,147118,225675,,127879,300842,492306.5,54224.5,,,239695.5
7600151,62051,313133.5,347493,865275.5,58196.5,344188,778674,825926.5,261587,227356,,
7600279,,243443.5,96152,341194,,252899,,266112,197172.5,311778,,
7600469,,,68301,363169,,,,,,,160162,
7600717,197309.5,561950.5,196887,1298755.5,,636679,1417947.5,2338697,792529,1248874.5,,73802
7600752,399185,267924.5,101172.25,,,79880,324020.5,,,,233059,308113
7600834,365320,735868.5,97728,267806.5,,242778,506720,836111.5,80683.5,154325.5,311936,372581.5
7600850,435592,400742,119649,383509.5,22800,76444.5,672351,967091,,74758,218937,345775.5
7601038,131836.5,116342.75,,133871,,,124041,222860.75,50041.5,57165,133232.5,132356.5
7601192,3621692,5575499,1917877.5,5821447,217691,2585468.5,5218188.5,7793297,3263327.5,3804642.5,2019166,2789937
7601427,65218,139587.5,,,,,42895,,,,,31955
7601439,108910,,,,,89202,268166,257081.5,,,,
7601521,387172,544108,287911,839687.5,339204,441125,808556.5,949578,458510.5,460250,366826,551369.5
7601979,141012.5,113970,,271314.5,33220,,59450,149482,80907,189821,269432.5,
7602001,132350,,,65086.5,,,,,74622,60693,45823,33553
7602016,,21395,60694.5,88180.5,,,,,,38186,78628.5,97805.5
7602027,2655530.5,1453365.5,2012034,1777085.5,380225,2429461,2291362.5,3365340.5,2492765.5,2099246,2723030,3080595
7602042,2392386.5,4082379,1449176,7077344.5,763819,1520937.5,2964174.5,5832460,2905841,3240636,2702945.5,4066905.5
7602047,127300.5,,38062,,,27404.5,,,,,55361,
7602049,,,117111.5,156442,,87979.5,958296,836961.5,324678,,,
7602052,1341921,1648361.5,903878,3097829.5,151420.5,1228106,1660786,3066684,2244766.5,2519769,125916,130580.5
7602117,74818,120052,,64912.5,,23820.5,,,33027,,88853.5,
7602128,37164,,268767.5,,,98428.5,454728,464906.5,266395,250870,245253.5,
7602184,,,,158270,,,39880,129173.5,,45696,,
7602291,423521.5,672614.5,363665,1370649.5,,581422.5,392971,503960.5,874210.5,873511.5,676305,
7602332,230525,310164.5,69941,105554,,,118923.5,419188,,112535,386058,252595
7602493,754287.5,1060693,173903,663268.5,80447,256299.5,519937,1207669,129382,632944,622002.5,738634.5
7602884,33764984.5,7256440.5,62167218,15086906,27911052.5,25098182,123927237.5,144483979,13018969.5,12930811.5,5448169,25238727
7603040,192534.5,151913.5,133634.5,313998,241001,148471,335769.5,472594.5,188551.5,46637,,142763
7603306,,83719.5,,90642.5,,35335,277458,423048,137730,34007,,
7603528,,204716,,129993,,101017.5,198766,,58999,,121113,
7603673,212121.5,193542.5,,77102.5,,,272164,,,,,
7603835,962380,1758554.5,631213.5,2107208,,1138381.5,1251323.5,1841822,549502,997981,1273243.5,1624717.5
7603954,105154.5,139711,,102171.5,14432,52722,79152.5,301323.5,134826.5,,,111096.5
7603992,207991,304191,40161.5,484336,,,,67282,586597,619024,191667,464822
7604023,2301729.5,3835176,815421,3589994.5,257559.5,1848270.5,3581621,5688837,2047135,2729299.5,2717799,3472894
7604058,4364056,7092181,1935364.5,8427773,,3833631,,7775674,,,2573741,3021645
7604113,246587.5,,191178,547616.5,,73563,491769.5,766317.5,643894.5,606487,,
7604171,2253196.5,3556306,1887541,6456167,426086,3403448,3382620.5,3979299.5,2388043.5,2845164.5,2765172,3183698.5
7604249,263199,174724,160821,513591,,90733.5,366502.5,217643,82187,132102,225126.5,233301
7604285,629022,680188,231197.5,384322,174641,493991.5,1530819,1942852.5,844465.5,473281.5,2101756,2117323.5
7604739,,,,331704.5,,,,371807.5,156436,,35650,292590
7604777,196519,347653,79738,276466,194946.5,100807.5,172560,336557.5,98961.5,60510.5,61508.5,131050.5
7604928,1790852.25,2747861.5,1309685,3610813.75,1446576,1619945.5,3099359.5,6530943.5,2017906,2077582.5,867577.75,742867.5
7605359,2002156,3060991,1544676.5,6495606.5,44058.5,2556387.5,3764163.5,6501276.5,3336808,4887336,2807888.5,2904473
7605486,1264098,2419321,748529.5,3018654,241773,1891786.5,2494948.5,4104724,1941352.5,2264289,800895,1109697
7605552,2184417.5,4000691,1744189,5420433,495623.5,2311069,3979705,6411604.5,2976418,3286831,1763360,2123626.5
7605606,1293261.5,2098453,541685,2804997,30430.5,1035673.5,2170301.5,3748077.5,1975003,2451980.5,936178,618783
7605661,317372.5,380896,116348,281236.5,238909,172749,288184.5,358385.5,326449,382152.5,37328.5,
7605665,606887.5,1193180,447514.5,1050152.5,14530,582131,647043,,,695611.5,,
7605862,,,,,,,250037.5,287661.5,,138876.5,,
7605896,849817,1397798,568729.5,1683336,102680,867978,1311652,2688957,864357.5,1108486,448296,350049.5
7606139,228753.5,652556,174071.5,412894,,141800,788816.5,1043143.5,271719.5,473070,125592.5,220523
7606174,633439.5,932960,225738.5,959012.5,297966,293914,654966,864005.5,403346,381692,451603,604115
7606366,328716,670672,90107.5,83547.5,,154856.5,279331.5,,,132413,85775.5,
7606472,107153,,44831,,,,42790,,194226.5,,176082.5,96176.5
7606503,2477317.5,3444643,821860,3319332,121396.5,2073853,2725240,3099086.5,2151418,2637606,1805384,1968895
7606817,48571,,80172,62636,,64700,244284.5,461330,,,,
7606822,681825,1282539,452014,845916.5,106750,496631,848413.5,1363656.5,327115.5,554312.5,294551.5,694767
7606905,102153.5,20123,,,,,,,,,16791,
7606913,,,72543.5,85194,115225.5,111365.5,189179.5,488529.5,121555,,,
7606945,2117830,1454878,1192344.5,2580879,1683156,1294307,,,1143539,1299133,3958793,3111296
7606949,47936.5,,,20492,45670,123134.5,59087,49405,11258,,10313,85262.5
7607007,387032.5,603129,292968.5,1199881,349509.5,258021.5,427837,,488919.5,449092.5,464035,
7607016,25295.5,,,,,,,,,,45056,84185.5
7607019,1229178,1460783,822710,1656590.5,38584.5,1064088,1157907,1511759.5,1118974.5,922428.5,2005632,1951624
7607030,34326,,113760.5,,34681,43103.5,,,74356,64536.5,81780.5,77551
7607067,170239.5,,240940.5,388112.5,,110927.5,492099,268977.5,229847.5,296083,,70174.5
7607086,73093,145161.5,125659,657372.5,,63107.5,99551.5,,183771,155047.5,,
7607104,114677.5,,85145,325083,,274503.5,593425,386757,,261084.5,,
7607215,809175,992576,456954,1802486,,142128.5,566398,191778.5,986937.5,953177.5,1507329.5,1202014
7607326,19234,,,,,,,,,67706.5,53924,
7607365,127447.5,91150,,,,,,,,,15233,
7607418,57492,,76980.5,97034,,,100313.5,,87653.5,,75163,110508
7607476,994168.5,1322852,443877.5,1576718.5,712652,589551,603756.75,1897546.5,1038620.5,906307,1138812,1261810
7607669,104472,498284,83094,298431.5,,52362.5,426691,693428.5,163637.5,241064,41595,251326
7607766,1532411.5,2777670,1002066.5,2573449.5,1218347,768939.5,1936185,3309724,1478513,1990141.5,696145,1259304
7607806,358804.5,134646,247558.5,467384,,241817.5,629923.5,1113450,259592.5,,564553.5,818628.5
7607952,5475512.5,8226870,2768152,7962790,574667,4837508.5,6697769.5,9741078.5,3313390,4428336,5210140,6773901
7607962,114546,,,,,,187829.5,455481.5,,,205766,400016
7608010,422599,1054203,402758,444187,40472.5,270788.5,533035.5,1150585.5,437072.5,565380.5,171783,677216
7608078,878002,904508.5,467280.5,1372580.5,,857026.5,1411058,2213639,532435,602169,909105.5,966532
7608117,1081474.5,1227762,551940.5,1719292.5,53042.5,1025656.5,1182465.5,1914695,1427578,1140212,1331240.5,1499959
7608635,700574.5,1287410.5,315195,892630.5,26365,591150,1134826,1560879,582536.5,554314,728245.5,989784
7609029,,,70027,,37402,,,266107.5,105813.5,48080,,
7609202,433523,560645,135208.5,390142.25,40437,205770,542720,507798.5,,587609.5,272157,471845.5
7609742,1098088,1547902,219558.5,762066,,95966.5,901141,1186098.5,509831.5,566638,976110,1118665
7610539,1662724.5,3556525.5,485763.5,682125.5,135890,1982440,2283384,4158701.5,1903545,1954814.5,1220014.5,2214459.5
7610883,1161094.5,1786914.5,700994.5,2061249,,843683,2020801.5,3020226.5,1394795.5,1909779.5,540764.5,1927207.5
7611106,85090,101368.5,48508.5,420229.5,,159662,,205438,,,225958.5,64279.5
7611437,942087.5,1632783,,2133421.5,,437359.5,923776,2751605.5,1086243,1512446.5,1496725.5,1842651.5
7611792,275628.5,,,937360.5,282353,253811.5,430310.5,627991,618129.5,1474548.5,383796,475190
7611947,2270887.5,5385723.5,1533757,5382764.5,3010683.5,2627367,5260445,8434352.5,3460514.5,5598998,1239431,1393666.5
7612083,3053178,6325364.5,1915742,7781061,407073.5,1944007,6110925,10096360,1964425.5,2742067,3182078,5011708
7612212,49782.5,191092,63257,307624.5,138879,165434,242417.5,293784.5,58705.5,235305,178694.5,259207
7612251,124785,1622370,,542158,,435028,718147.5,1055068,349649,,634800.5,1039319.5
7612370,1268072.5,1899179.5,238925,2182221,32430,989471,2149536.5,3322313.5,2085726.5,1942667.5,184045,305562.5
7612429,260782.5,521200.5,256639,1204298,,,510299,1218755,,208425.5,,525785.5
7612441,177964.75,723114.5,155900,470747,,,787248,1130881,472689,285157.5,86340.5,114624.5
7612727,250387,112588.5,530920,1458317,133181.5,267928,36346,,898915,770289.5,,
7612764,1734708.5,1418976,,,40273,,,,,,695716.5,908827.5
7612772,507010,546808.5,409140.5,1120195.5,658422,850603,136680,813548,819640,991367.5,220055,152217.5
7612801,1141338,730972,282382,854086.5,88021,92958,68406.5,47565,432381.5,184009,110230.5,65468
7612805,1053251,985983.5,,,,251615.5,,,,,138397.5,327252.5
7612820,1897546.5,1738030,481390.5,1054601.5,32710.5,1503058,831286.5,1750236.5,797426.5,601170.5,496242.5,254267.5
7612831,603683,591195.5,427881,1281880,,780042.5,1251095,2424507,666905,720930.5,1926061.5,2089406
7612974,,,421271,1234385.5,,578606.5,,,,,,275394
7613230,64718,,376786.5,345010,,108477.5,1308417.5,1836068,937185.5,1172159,,73721.5
7613241,29802.5,,,,,,50762,,,22981.5,241821.5,153872
7614078,130359,421593,,222522.5,,163870.5,330015.5,468483,,265308,207936.5,202291
7616803,106692.5,595472.5,98023,130422.5,,,315980,377408.5,,315978.5,,271446.5
7617371,,49324,,,,,318659.25,,,,132215.5,269483.5
7617711,1129217,1410456.5,794603,2593572,34683.5,863505,987441.5,1504909,117689.5,,245589,
7617966,1267449,2237304.5,615632,2392926,1003512.5,1250570,1782472.5,2144952.5,1404790,1727405,1859617,1898692.5
7618111,141641.5,,,1669290.5,,51704.5,182513,,285763,254494.5,,
7618474,,,,,110276.5,,,244959,,,17060,
7618493,308231.5,917163.5,172560.5,747455,,,506969,1385013.5,193144.5,604368,206422.5,693939
7618846,,,57587,,,,315730,298458.5,,,191273.5,381456
7618908,,,,693267,,,257237,836450.5,429441,,384408.5,313479
7619191,175730.5,,164573.5,349693.5,,155668.5,601373,939822,172258,175671.5,107652.5,210900.5
7619639,67257.5,63652.5,59389,230726.5,,,,,79641,20875,,
7619646,795518.5,107045.5,254598,838028.5,,418125,104017,238745,153710.5,71929,129371,
7619652,147453,49985,298979.5,78322.5,,157442.5,,,,,572799.5,153865.5
7619702,,,200330.5,,,,43107,,,,,43514
7619746,247948,125281,,31660,,326178.5,392965.5,674397.5,,223480.5,,
7619799,645646,410622.5,,165046,,26856.5,,20723.5,2856,,2408743.5,2218422.5
7619820,270003.5,337006,138529,692183.5,18682.5,49940.5,,18582,198460.5,202154,128946,22481
7619864,61185,177820,142625.5,60982.5,108050.5,82871,74782.5,258106.5,43748.5,71865.5,61465,56312
7619883,,,24425,,,132039,23792,,42290,,,
7619897,156715,,22882.5,,,67120,,,,,2358365.5,1862875.5
7619916,242161,422472.5,50675,58165,42807,100196.5,226666,31302,80512,60263.5,,
7620079,56161.5,282368,176362,394701.5,,206972,49113.5,95253,115251,53965,295117.5,497001
7621182,7688538.5,7854167,4851638,10209275,2373813,7203919,5789950.5,8796117.5,4641424.5,4997957,8142771.5,7262866.5
7621579,108599.5,71138.5,87064.5,548556,,67126,153011.5,188371.5,47800,180854.5,380031,173747
7621958,5216983,8410897,1285139.5,5727521.5,264140.5,2025214,4232368,7429009.5,3567874,4606395,6237406,7209358
7624047,675239.5,914914,651541.5,1986117.5,,162919.5,1240403.5,2269222.5,782556.5,826013,430148,781246
7626118,869563,940455.5,,678634.5,,39729.5,159559,2075151.5,4926915.5,5108281,1077380,121300.5
7626896,421211.5,143075,35531.5,324337,64296.5,21284,,,66093.5,,,
7626900,,,112110.5,,,19136.5,,102476,12934,,,
7626905,,,,,,,36472,,97973.5,,,61494.5
7627005,212120,77303.5,719981,1541930,11773.5,59452.5,1576261.5,2213022.5,601542.5,539286.5,,
7627006,44260,,729803.5,,162214,,,60232,,49314,132811.5,315941.5
7627010,39726.5,,72025,180070,,,66121,64774.5,81376.5,103456.5,60091,82073.5
7627034,79231,,27864,907037.5,,209702.5,,154125,70294.5,,,
7627037,1120680.5,476340,1430379.5,608846.5,,1072454.5,2149103.5,1927376,2676213,2448195,813475.5,1003791
7627125,,,9736,,,,80700,,,133933.5,,
7627220,339544,347282,197274,772368.5,,234277.5,242177,570930.5,409178.5,507260.5,96810,184308
7627221,1193060,1593296.5,289617,2069810,,152655.5,95713.5,441067.5,400114,207576.5,510925,1481465
7627292,53404.5,,377818.5,,113167,131133.5,,,,,,
7628115,24010,,,342336,,,,352762,198356,,44376,
7629624,390356,733422.5,267898,612362,,424212,725220,1076519.5,175855.5,104629,656695.5,926726.5
7630344,415194.5,698183.5,234441.5,808705.5,,227353.5,424308,866659,334322,428648.5,478265.5,655827.5
7630429,1522331,3118447.5,1263936.5,4085511.5,248250,894040,2317894,3635839,995694.5,912516.5,1049922.5,1210346.5
7632763,1592541,1029374.5,504442,4909091,1032997,978044.5,1182018,2318669.5,1633601.25,1359685.25,3284792,2484260
7633434,805321,917279.5,206255.5,701855,201476,287589,1012278,1392112,690806.5,709910,432977,739332.5
7633466,1535026,2195137,136765,2802587,,287734,1495832,1122995,1583163.5,2272434.5,2753148.5,2160938.5
7633500,166900,,21742.5,,,143629.5,,,,,,
7633526,,,,83952.5,,,35947.5,25000,,,94163,53823
7633584,1202554.5,2108188.5,455881,2358356.5,111217,1154418,563610.5,2857521,747020.5,1343149,1839631.5,3324174
7633985,58196.5,228947.5,,,,20547.5,,,29669,,63589.5,127265
7634031,106057,,309501.5,1609398.5,29318,134438.5,70437,871227,658273.5,,,
7634182,,,95537.5,,,38407,116106.5,,234363,,,
7637655,545396,572725,,1057622,,129746.5,179443,105847.5,197351,152482.5,56952.5,
7638708,5852662.5,11446747.5,3039966,10827076.5,328188.5,3533984.5,6566559.5,14255272.5,6351425,9249396,5180232,6459585
7639457,,18281,13334,21725,,,10703,22618,,14600,,
7639540,223987.5,215156,65492.5,631414.5,30484.5,161775,29329,342774.5,109420,,,113401.5
7639639,,,,166968.5,,,89375,214466.5,,,,
7639642,41380,,79168.5,614930,,88347.5,357346,844479.5,233455.5,498596,,
7639649,66002.5,154049,,453025.5,,,130208,372059,206825.5,,150530,139691.5
7639757,426129.5,278302.5,153981,426653,,81474,215599.5,,,34288,119477.5,108868.5
7639814,207888.5,3026308.5,58813.5,2199547.5,,1161586.5,113328,,,286926,,121309
7639821,1529813,1930631,1038747,3118652,128086.5,1916921.5,1562913.5,1823634.5,1321848.5,1164279.5,1645754.5,2033433.5
7639889,,,,53872,,27446.5,16672.5,,64824,56772,,
7640367,800569.5,1078019,258921,1251393,,594369,900358,1279053,702018,857091.5,627614.5,516967.5
7642435,,,,158639.5,,,,,64862.5,,31476,
7644461,229384.5,,74346,426777.5,,,264347.5,732575.5,,,,
7645257,724623,640044,474281,962476.5,,188522,,34918,100720,,1046675.5,921828.5
7645272,566845,672886,449518.5,1603526.5,,214424,110768,612367,368189.5,124340,797741.5,595001.5
7645313,,,,,,,314945.5,782320.5,,,635332.5,291794.5
7645326,,,38155,164604.5,,49863.5,,116451,,,129288.5,48727.5
7645344,130466,,54521.5,138163,,26052,160398.75,526882,105266.5,,596870,553724.5
7645373,1229729.5,839752.5,789163,219625.5,,1013308,639724,1207916.5,142924,,,103862.5
7645389,362803,400728,149994,716280.5,,175098.5,,446787,365758,323172,,128566.5
7645402,,,,276987,,85762.5,,,,,324222,
7645407,501144,819732.5,149220.5,785885.5,,373794,983508.5,1606327,637667.5,1118588.5,25530,151555
7645502,723944.5,1043157.5,41567.5,843558,,328409.5,81680,63607,802105.5,587783.5,1849247.5,1806837
7646097,,138029,,108954.5,,201875,414677,905716,450048,246546,,
7646362,,,,,,,1228600.5,2137894,691253.5,400069,,
7647018,130793.5,300906.5,,73430.5,,,196976.5,543981.5,349305,,471701.5,530349
7647490,,223226.5,,,,53275.5,,148770.5,,,,48471.5
7648280,73417.5,104878.5,57707.5,142345.5,,52497.5,,174278,,91143,,
7649371,,206217.5,13138,771191,,305063.5,232435.5,1004299,76431.5,148700,,31817
7650786,186447.5,,186067,806835.5,,268540.5,,,,311361,,155556
7650873,234560.5,308265,,,,27481,,,,,,
7650903,76666,93764.5,,73808,,,70936,364771,99434,191166.5,87814,
7650915,,,306380,,,,112262.5,,254497.5,,776548.5,449289.5
7650920,162801.5,189594,120273.5,,,137013,143401,,284196,,,
7650994,1494807,2012885,560465,2425267.5,739830.5,831313,1255624,2174821.5,1416271,1634458.5,1727804,1135819.5
7651014,4214631,6134459,2231814,7877635,239426.5,3129067.5,6496002.5,10820931,6196508.5,7033521,2158654,2690869
7651197,298730.5,579825,215829.5,113972.5,12506,225382,134286,,43482,,105892,431902.5
7651619,42028,,216375,1476143.5,98280.5,173875,,618740,516844.5,540222,,
7651980,598932.75,847979,398214.25,1113395.5,84916,581969.5,1032602.75,1708956.25,437914.75,647183,427533.5,629784.5
7652370,390737,398533.5,317007,429919,,122533,842626.5,1336714.5,983063.5,579748,1073010,729926
7653456,490368,1155070.5,207261,,294395.5,269714,278765.5,223855.5,312423,697527,625417.25,404026.75
7653702,,,,,,,52823,,31548,176099.5,67470.5,
7654839,336113,509948,,366793.5,13901,188707.5,395283.5,814887,281267,367365.5,291794.5,501130.5
7655036,,,,179672,,47725.5,313474,171038.5,212570,469546,,
7655463,598932.75,847979,398214.25,1113395.5,84916,581969.5,1032602.75,1708956.25,437914.75,647183,427533.5,629784.5
7656111,443379,489824,187448,658171,,445898.5,,371269,348134,167365,1121060,966542
7656123,379453,49332,49221.5,385040,81006.5,174598,237619,364010,173856,20285,333538.5,140046.5
