Mass_Tag_ID,Ref_ID,Reference
48028567,23178,IPI:IPI00290110.3
48402771,12638,IPI:IPI00166711.2
48402771,13394,IPI:IPI00339379.3
48402771,13657,IPI:IPI00395605.3
48402771,13986,IPI:IPI00433169.1
50089623,32994,IPI:IPI00550792.1
50089623,33031,IPI:IPI00553064.1
59615241,1000,IPI:IPI00219299.1
59615241,1251,IPI:IPI00298994.3
59615320,5560,IPI:IPI00333541.3
59615320,5337,IPI:IPI00302592.1
59636969,15674,IPI:IPI00219365.2
59636969,16944,IPI:IPI00514912.1
61144436,25259,IPI:IPI00103685.1
61144436,25410,IPI:IPI00217660.1
63577877,15674,IPI:IPI00219365.2
63577877,16944,IPI:IPI00514912.1
71842413,1206,IPI:IPI00294739.1
114104708,43279,IPI:IPI00013454.4
114104708,43321,IPI:IPI00216532.1
169263025,29892,IPI:IPI00026928.3
